Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,381.44586181640625,1.5841439962387085,387.6139419078827,14,1,(2),10000,50,16,256
0,64.40754699707031,0.6509484052658081,395.1748445034027,24,1,(4),10000,50,16,256
0,33.7398567199707,0.4711398482322693,400.31992506980896,34,1,(6),10000,50,16,256
0,25.550762176513672,0.40999647974967957,404.9246826171875,44,1,(8),10000,50,16,256
0,13.462641716003418,0.2976071536540985,368.97254037857056,54,1,(10),10000,50,16,256
0,14.023772239685059,0.3037460446357727,344.7608165740967,64,1,(12),10000,50,16,256
0,8.259954452514648,0.23311328887939453,346.4101707935333,74,1,(14),10000,50,16,256
0,10.625286102294922,0.2643921375274658,331.8111689090729,84,1,(16),10000,50,16,256
0,14.688362121582031,0.3108600378036499,337.22758865356445,94,1,(18),10000,50,16,256
0,19.579477310180664,0.3589043915271759,345.06757950782776,104,1,(20),10000,50,16,256
0,7.4540557861328125,0.22144940495491028,348.058456659317,114,1,(22),10000,50,16,256
0,7.46668004989624,0.22163686156272888,347.82052993774414,124,1,(24),10000,50,16,256
0,10.902350425720215,0.26781708002090454,351.59593510627747,134,1,(26),10000,50,16,256
0,8.044179916381836,0.23004834353923798,328.4448571205139,144,1,(28),10000,50,16,256
0,6.5537590980529785,0.2076459378004074,313.896372795105,154,1,(30),10000,50,16,256
