Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,869.8585815429688,2.3922278881073,369.0173695087433,12,1,(2),10000,50,16,256
0,57.95029067993164,0.6174560189247131,375.1290581226349,22,1,(4),10000,50,16,256
0,31.58713150024414,0.455861896276474,378.84267568588257,32,1,(6),10000,50,16,256
0,43.86817169189453,0.5372210144996643,385.0761559009552,42,1,(8),10000,50,16,256
0,34.05034255981445,0.4733026623725891,390.0451273918152,52,1,(10),10000,50,16,256
0,31.01792335510254,0.45173585414886475,393.81263399124146,62,1,(12),10000,50,16,256
0,14.1443510055542,0.3050490915775299,397.14866399765015,72,1,(14),10000,50,16,256
0,36.02665328979492,0.48684439063072205,396.0724003314972,82,1,(16),10000,50,16,256
0,16.32685089111328,0.32773998379707336,402.32938718795776,92,1,(18),10000,50,16,256
0,22.464290618896484,0.3844364583492279,439.6074786186218,102,1,(20),10000,50,16,256
0,14.937771797180176,0.3134881258010864,439.3873164653778,112,1,(22),10000,50,16,256
0,16.604488372802734,0.3305148482322693,446.7346360683441,122,1,(24),10000,50,16,256
0,14.179960250854492,0.30543282628059387,448.0677227973938,132,1,(26),10000,50,16,256
0,9.503717422485352,0.2500489056110382,453.7059886455536,142,1,(28),10000,50,16,256
0,23.843162536621094,0.3960592448711395,2048.0150303840637,152,1,(30),10000,50,16,256
