Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,14965806080.0,9922.6630859375,3.4682648181915283,14,1,(2),100,50,16,256
0,311273920.0,1431.03271484375,3.572861909866333,24,1,(4),100,50,16,256
0,796.1529541015625,2.2886345386505127,3.563296318054199,34,1,(6),100,50,16,256
0,747.7443237304688,2.2179653644561768,3.569667339324951,44,1,(8),100,50,16,256
0,691.5276489257812,2.1329612731933594,3.5594112873077393,54,1,(10),100,50,16,256
0,734.6282348632812,2.1984267234802246,3.624584436416626,64,1,(12),100,50,16,256
0,723.8377075195312,2.1822214126586914,3.7509055137634277,74,1,(14),100,50,16,256
0,726.3724975585938,2.1860389709472656,3.684422254562378,84,1,(16),100,50,16,256
0,684.2022094726562,2.121634006500244,3.6451828479766846,94,1,(18),100,50,16,256
0,704.9002685546875,2.1534860134124756,3.860018014907837,104,1,(20),100,50,16,256
0,704.5682373046875,2.1529786586761475,3.888667106628418,114,1,(22),100,50,16,256
0,683.662353515625,2.1207966804504395,3.8772754669189453,124,1,(24),100,50,16,256
0,687.658935546875,2.1269867420196533,3.9412970542907715,134,1,(26),100,50,16,256
0,700.3165893554688,2.146472930908203,4.073471307754517,144,1,(28),100,50,16,256
0,672.8291625976562,2.103926658630371,4.018831253051758,154,1,(30),100,50,16,256
