Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,510.2893981933594,1.8322573900222778,243.8169400691986,12,1,(2),10000,50,16,256
0,6.284434795379639,0.20333461463451385,250.1046826839447,22,1,(4),10000,50,16,256
0,4.433058738708496,0.17077721655368805,254.70654296875,32,1,(6),10000,50,16,256
0,13.281916618347168,0.29560282826423645,256.5783121585846,42,1,(8),10000,50,16,256
0,7.494946002960205,0.22205597162246704,218.16179895401,52,1,(10),10000,50,16,256
0,7.953339099884033,0.2287457138299942,220.16823410987854,62,1,(12),10000,50,16,256
0,5.299842834472656,0.1867281049489975,214.52488136291504,72,1,(14),10000,50,16,256
0,5.241085529327393,0.18569013476371765,213.7909119129181,82,1,(16),10000,50,16,256
0,8.411600112915039,0.23524343967437744,218.2824022769928,92,1,(18),10000,50,16,256
0,5.3877410888671875,0.1882701963186264,226.28908777236938,102,1,(20),10000,50,16,256
0,1.9857672452926636,0.1142989844083786,229.6743233203888,112,1,(22),10000,50,16,256
0,2.5125858783721924,0.12856970727443695,229.7368700504303,122,1,(24),10000,50,16,256
0,3.9028220176696777,0.16023875772953033,232.83628678321838,132,1,(26),10000,50,16,256
0,2.8390767574310303,0.13666798174381256,208.7517228126526,142,1,(28),10000,50,16,256
0,7.503382205963135,0.22218091785907745,205.8804793357849,152,1,(30),10000,50,16,256
