Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,489.158203125,1.7939192056655884,251.86105847358704,12,1,(2),10000,50,16,256
0,11.969863891601562,0.2806227207183838,258.50131702423096,22,1,(4),10000,50,16,256
0,4.239495754241943,0.1670072376728058,263.2534911632538,32,1,(6),10000,50,16,256
0,2.513225555419922,0.1285860687494278,266.3173930644989,42,1,(8),10000,50,16,256
0,2.677330732345581,0.1327178180217743,229.24333119392395,52,1,(10),10000,50,16,256
0,13.692964553833008,0.3001421093940735,230.88047432899475,62,1,(12),10000,50,16,256
0,15.283376693725586,0.3170938789844513,224.5422728061676,72,1,(14),10000,50,16,256
0,3.345033645629883,0.1483468860387802,222.79943418502808,82,1,(16),10000,50,16,256
0,2.215623378753662,0.12073305249214172,227.39452815055847,92,1,(18),10000,50,16,256
0,4.268843173980713,0.16758428514003754,235.2440996170044,102,1,(20),10000,50,16,256
0,2.9933114051818848,0.1403311789035797,237.33672261238098,112,1,(22),10000,50,16,256
0,4.090571880340576,0.1640477329492569,238.8793501853943,122,1,(24),10000,50,16,256
0,2.1371984481811523,0.11857704818248749,250.73577976226807,132,1,(26),10000,50,16,256
0,1.4084805250167847,0.09626172482967377,243.6909556388855,142,1,(28),10000,50,16,256
0,2.354889154434204,0.12446963787078857,244.5602707862854,152,1,(30),10000,50,16,256
