Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,770.6175537109375,2.2516331672668457,373.1421091556549,12,1,(2),10000,50,16,256
0,70.24349212646484,0.6798001527786255,379.0086431503296,22,1,(4),10000,50,16,256
0,49.301841735839844,0.5695210695266724,382.5745117664337,32,1,(6),10000,50,16,256
0,16.451332092285156,0.3289870023727417,388.24190378189087,42,1,(8),10000,50,16,256
0,33.237586975097656,0.4676198661327362,394.5417196750641,52,1,(10),10000,50,16,256
0,20.550371170043945,0.36769527196884155,398.15942645072937,62,1,(12),10000,50,16,256
0,25.740127563476562,0.41151300072669983,401.47400403022766,72,1,(14),10000,50,16,256
0,16.655811309814453,0.33102524280548096,400.1320676803589,82,1,(16),10000,50,16,256
0,16.282052993774414,0.32729002833366394,405.9170730113983,92,1,(18),10000,50,16,256
0,16.688541412353516,0.33135032653808594,448.48996329307556,102,1,(20),10000,50,16,256
0,15.486433982849121,0.31919342279434204,452.1138508319855,112,1,(22),10000,50,16,256
0,14.707645416259766,0.3110640048980713,455.45814776420593,122,1,(24),10000,50,16,256
0,9.022875785827637,0.2436411827802658,458.73693585395813,132,1,(26),10000,50,16,256
0,10.109650611877441,0.2578969895839691,460.7050197124481,142,1,(28),10000,50,16,256
0,16.529115676879883,0.32976382970809937,1958.6226868629456,152,1,(30),10000,50,16,256
