"Train.Loss","Test.Loss","Replicate","Size","Batch.Time","Batch.Size","Learning.Rate","Learning.Rate.Step","Iterations","Wall.Time"
0.113694623112679,0.0923924669623375,0,15,32,128,0.1,1000,500,6.22328782081604
0.0616393722593784,0.102564603090286,0,15,32,128,0.1,1000,1000,12.4512095451355
0.048190999776125,0.0658935233950615,0,15,32,128,0.1,1000,2000,25.1327314376831
0.0411491245031357,0.0329302288591862,0,15,32,128,0.1,1000,4000,49.671498298645
0.0872112810611725,0.0718819946050644,0,15,32,128,0.01,500,500,6.09885549545288
0.0603138692677021,0.0827521234750748,0,15,32,128,0.01,500,1000,12.1475594043732
0.0532366149127483,0.0406178459525108,0,15,32,128,0.01,500,2000,24.4880058765411
0.381125748157501,0.368290394544601,0,15,32,128,0.01,500,4000,49.7798159122467
0.131561160087585,0.124418921768665,0,15,32,128,0.01,1000,500,6.17285656929016
0.0979300886392593,0.205882251262665,0,15,32,128,0.01,1000,1000,12.2475578784943
0.0500197894871235,0.0504062138497829,0,15,32,128,0.01,1000,2000,24.3342082500458
0.0625383034348488,0.08476921916008,0,15,32,128,0.01,1000,4000,48.8040354251862
0.123661801218987,0.090095154941082,0,15,32,256,0.1,500,500,15.9790782928467
0.0730953812599182,0.047319483011961,0,15,32,256,0.1,500,1000,27.1840937137604
0.0406047366559505,0.0436432361602783,0,15,32,256,0.1,500,2000,56.0636570453644
0.0424724109470844,0.0370174683630466,0,15,32,256,0.1,500,4000,110.502491950989
0.113025613129139,0.183608159422874,0,15,32,256,0.1,1000,500,13.9898951053619
0.0726800337433815,0.128980040550232,0,15,32,256,0.1,1000,1000,27.9169135093689
0.0427138097584248,0.0302887819707394,0,15,32,256,0.1,1000,2000,56.3507812023163
0.0476315282285213,0.0338306240737438,0,15,32,256,0.1,1000,4000,112.234351158142
0.0875327959656715,0.13121971487999,0,15,32,256,0.01,500,500,13.7096993923187
0.0677751079201698,0.0832066833972931,0,15,32,256,0.01,500,1000,28.0240859985352
0.095669224858284,0.123039193451405,0,15,32,256,0.01,500,2000,55.6459393501282
0.117261596024036,0.226151511073112,0,15,32,256,0.01,500,4000,111.247833251953
0.0651988014578819,0.0927678272128105,0,15,32,256,0.01,1000,500,13.8553304672241
0.06364756077528,0.0933070629835129,0,15,32,256,0.01,1000,1000,27.3536791801453
0.0423453710973263,0.0394621416926384,0,15,32,256,0.01,1000,2000,57.2420799732208
0.0447618998587132,0.0480923764407635,0,15,32,256,0.01,1000,4000,115.996143579483
0.423179417848587,0.372776687145233,0,15,64,64,0.1,500,500,12.1795411109924
0.13837194442749,0.200874775648117,0,15,64,64,0.1,500,1000,24.2587356567383
0.415463745594025,0.398270338773727,0,15,64,64,0.1,500,2000,48.712121963501
0.0547658354043961,0.0854152292013168,0,15,64,64,0.1,500,4000,95.7979831695557
0.423542678356171,0.367121189832687,0,15,64,64,0.1,1000,500,12.0791480541229
0.427343487739563,0.403804630041122,0,15,64,64,0.1,1000,1000,23.9341130256653
0.460416913032532,0.386660188436508,0,15,64,64,0.1,1000,2000,48.8624260425568
0.0435379110276699,0.0324720852077007,0,15,64,64,0.1,1000,4000,97.1966834068298
0.396562337875366,0.366139709949493,0,15,64,64,0.01,500,500,11.9154784679413
0.195263013243675,0.323146820068359,0,15,64,64,0.01,500,1000,23.9857385158539
0.149944216012955,0.11798071116209,0,15,64,64,0.01,500,2000,48.0419118404388
0.266464650630951,0.296252012252808,0,15,64,64,0.01,500,4000,96.9924914836884
0.432384669780731,0.369384109973907,0,15,64,64,0.01,1000,500,12.2440912723541
0.0588495656847954,0.0398458540439606,0,15,64,64,0.01,1000,1000,24.6425986289978
0.0662345886230469,0.0412594266235828,0,15,64,64,0.01,1000,2000,48.9150869846344
0.0536911524832249,0.0420249626040459,0,15,64,64,0.01,1000,4000,97.9789581298828
0.466556638479233,0.390753388404846,0,15,64,128,0.1,500,500,13.4956362247467
0.430221796035767,0.393677085638046,0,15,64,128,0.1,500,1000,26.7216014862061
0.0865225940942764,0.120727017521858,0,15,64,128,0.1,500,2000,53.6374413967133
0.406766027212143,0.392321079969406,0,15,64,128,0.1,500,4000,107.601191282272
0.260082900524139,0.332551300525665,0,15,64,128,0.1,1000,500,13.5491526126862
0.195720791816711,0.314159512519836,0,15,64,128,0.1,1000,1000,26.692675113678
0.414281189441681,0.399032056331635,0,15,64,128,0.1,1000,2000,53.7438406944275
0.038762878626585,0.0320409201085567,0,15,64,128,0.1,1000,4000,107.008861303329
0.134080231189728,0.119789630174637,0,15,64,128,0.01,500,500,13.1500298976898
0.122231833636761,0.132185980677605,0,15,64,128,0.01,500,1000,26.419650554657
0.0959093943238258,0.0507516898214817,0,15,64,128,0.01,500,2000,52.8953263759613
0.16337463259697,0.194899588823318,0,15,64,128,0.01,500,4000,105.985178947449
0.0894615352153778,0.0951820835471153,0,15,64,128,0.01,1000,500,13.1463854312897
0.0669060871005058,0.0647205859422684,0,15,64,128,0.01,1000,1000,26.4355306625366
0.0506648756563663,0.0453939102590084,0,15,64,128,0.01,1000,2000,52.8416311740875
0.239954933524132,4.30383396148682,0,15,64,128,0.01,1000,4000,105.364741325378
0.245758950710297,0.284849345684052,0,15,64,256,0.1,500,500,28.8508141040802
0.41578283905983,0.398163408041,0,15,64,256,0.1,500,1000,58.7163972854614
0.444117873907089,0.380712360143661,0,15,64,256,0.1,500,2000,116.977356910706
0.41160586476326,0.395546197891235,0,15,64,256,0.1,500,4000,451.344439744949
0.446277558803558,0.380520671606064,0,15,64,256,0.1,1000,500,47.9901049137115
0.447338253259659,0.381311595439911,0,15,64,256,0.1,1000,1000,60.575519323349
0.0968758091330528,0.159646660089493,0,15,64,256,0.1,1000,2000,117.027093172073
0.0419834703207016,0.032630380243063,0,15,64,256,0.1,1000,4000,234.146638870239
0.0580968931317329,0.0441450327634811,0,15,64,256,0.01,500,500,30.3686113357544
0.0999526977539062,0.0982444509863853,0,15,64,256,0.01,500,1000,58.9104051589966
0.102428548038006,0.114174507558346,0,15,64,256,0.01,500,2000,117.935413599014
0.184767544269562,0.174933061003685,0,15,64,256,0.01,500,4000,294.017363786697
0.118495479226112,0.103809237480164,0,15,64,256,0.01,1000,500,31.2695264816284
0.0751334726810455,0.118928775191307,0,15,64,256,0.01,1000,1000,75.9741055965424
0.0501365587115288,0.0511387065052986,0,15,64,256,0.01,1000,2000,144.508416652679
0.0793200135231018,0.0430028364062309,0,15,64,256,0.01,1000,4000,255.964833021164
0.161331102252007,0.328796833753586,0,25,16,64,0.1,500,500,3.10351943969727
0.0869610533118248,0.120741434395313,0,25,16,64,0.1,500,1000,6.08223104476929
0.0440815463662148,0.0348299853503704,0,25,16,64,0.1,500,2000,12.0554761886597
0.0420532412827015,0.0504765138030052,0,25,16,64,0.1,500,4000,24.1755154132843
0.313451021909714,0.473832637071609,0,25,16,64,0.1,1000,500,3.01835680007935
0.0466676205396652,0.0695491954684258,0,25,16,64,0.1,1000,1000,6.08035135269165
0.0429493822157383,0.0538828633725643,0,25,16,64,0.1,1000,2000,12.1722559928894
0.0486246608197689,0.0460845641791821,0,25,16,64,0.1,1000,4000,24.2232027053833
0.0742108821868896,0.0550581850111485,0,25,16,64,0.01,500,500,3.02006673812866
0.080649346113205,0.08737763017416,0,25,16,64,0.01,500,1000,6.06857180595398
0.0743328332901001,0.237328678369522,0,25,16,64,0.01,500,2000,12.0781922340393
0.110629886388779,0.133924156427383,0,25,16,64,0.01,500,4000,24.8514568805695
0.201773554086685,0.367808312177658,0,25,16,64,0.01,1000,500,3.03330230712891
0.120072856545448,0.167636275291443,0,25,16,64,0.01,1000,1000,6.02448391914368
0.050390288233757,0.0424905009567738,0,25,16,64,0.01,1000,2000,12.0076625347137
0.0646244660019875,0.0972118303179741,0,25,16,64,0.01,1000,4000,24.1955897808075
0.156101763248444,0.242942363023758,0,25,16,128,0.1,500,500,9.94746398925781
0.0584684498608112,0.0723218396306038,0,25,16,128,0.1,500,1000,24.2231585979462
0.0634729415178299,0.0801332294940948,0,25,16,128,0.1,500,2000,28.5712342262268
0.0377875156700611,0.0423138439655304,0,25,16,128,0.1,500,4000,66.5037739276886
0.246993660926819,0.54854017496109,0,25,16,128,0.1,1000,500,6.98484492301941
0.198674604296684,0.344923764467239,0,25,16,128,0.1,1000,1000,14.0309886932373
0.0427777357399464,0.0787207409739494,0,25,16,128,0.1,1000,2000,27.5080466270447
0.0464386157691479,0.0383545868098736,0,25,16,128,0.1,1000,4000,54.9069402217865
0.400810956954956,0.696762144565582,0,25,16,128,0.01,500,500,15.1181578636169
0.0598734579980373,0.094941645860672,0,25,16,128,0.01,500,1000,16.3655254840851
0.0528156235814095,0.0745706856250763,0,25,16,128,0.01,500,2000,42.3303422927856
0.0638997629284859,0.086937814950943,0,25,16,128,0.01,500,4000,89.7468576431274
0.304580122232437,0.348954677581787,0,25,16,128,0.01,1000,500,7.04298877716064
0.162314265966415,0.340420812368393,0,25,16,128,0.01,1000,1000,23.5149512290955
0.110652968287468,0.202333196997643,0,25,16,128,0.01,1000,2000,54.801346540451
0.0408886075019836,0.0361934155225754,0,25,16,128,0.01,1000,4000,98.9970321655273
0.136296615004539,0.254637092351913,0,25,16,256,0.1,500,500,7.25189590454102
0.0563035234808922,0.0640668645501137,0,25,16,256,0.1,500,1000,14.574764251709
0.0390602685511112,0.0354124121367931,0,25,16,256,0.1,500,2000,29.0819330215454
0.0523752607405186,0.0465697683393955,0,25,16,256,0.1,500,4000,58.2113747596741
0.0463551804423332,0.0364507213234901,0,25,16,256,0.1,1000,500,7.28461933135986
0.0519194379448891,0.0593132264912128,0,25,16,256,0.1,1000,1000,14.5565896034241
0.0485696010291576,0.0748797580599785,0,25,16,256,0.1,1000,2000,29.2352340221405
